Date,Open,High,Low,Close,Adj Close,Volume
1997-08-08,30937.5,31562.5,30625.0,30937.5,30932.220703125,732
1997-08-11,30000.0,31250.0,30000.0,30000.0,29994.880859375,125
1997-08-12,30000.0,31250.0,30000.0,30000.0,29994.880859375,125
1997-08-13,30937.5,31562.5,30625.0,30937.5,30932.220703125,51
1997-08-14,32812.5,32812.5,30937.5,32812.5,32806.90234375,61
1997-08-15,31250.0,32812.5,31250.0,31250.0,31244.666015625,16
1997-08-18,31250.0,32187.5,30312.5,31250.0,31244.666015625,16
1997-08-19,31250.0,31250.0,30625.0,31250.0,31244.666015625,18
1997-08-20,31250.0,31250.0,30625.0,31250.0,31244.666015625,7
1997-08-21,30937.5,31250.0,30625.0,30937.5,30932.220703125,27
1997-08-22,30625.0,30937.5,30625.0,30625.0,30619.7734375,8
1997-08-25,30625.0,30937.5,30625.0,30625.0,30619.7734375,8
1997-08-26,30625.0,30937.5,30625.0,30625.0,30619.7734375,10
1997-08-27,31250.0,31250.0,30625.0,31250.0,31244.666015625,12
1997-08-28,30937.5,31250.0,30937.5,30937.5,30932.220703125,16
1997-08-29,33125.0,33125.0,30937.5,33125.0,33119.34765625,40
1997-09-02,32187.5,33125.0,30937.5,32187.5,32182.0078125,30
1997-09-03,31250.0,32187.5,31250.0,31250.0,31244.666015625,24
1997-09-04,31250.0,32187.5,31250.0,31250.0,31244.666015625,9
1997-09-05,31250.0,31875.0,31250.0,31250.0,31244.666015625,9
1997-09-08,31250.0,32187.5,31250.0,31250.0,31244.666015625,35
1997-09-09,31875.0,31875.0,31875.0,31875.0,31869.560546875,0
1997-09-10,32812.5,33750.0,31875.0,32812.5,32806.90234375,26
1997-09-11,33750.0,33750.0,32812.5,33750.0,33744.2421875,11
1997-09-12,34062.5,34375.0,32812.5,34062.5,34056.6875,21
1997-09-15,33125.0,34375.0,33125.0,33125.0,33119.34765625,12
1997-09-16,34375.0,34375.0,33125.0,34375.0,34369.1328125,8
1997-09-17,34062.5,35312.5,34062.5,34062.5,34056.6875,11
1997-09-18,32812.5,34062.5,32812.5,32812.5,32806.90234375,9
1997-09-19,30312.5,33750.0,30312.5,30312.5,30307.328125,13
1997-09-22,31875.0,32812.5,30312.5,31875.0,31869.560546875,23
1997-09-23,32812.5,33125.0,31875.0,32812.5,32806.90234375,9
1997-09-24,31250.0,32500.0,31250.0,31250.0,31244.666015625,4
1997-09-25,32500.0,32500.0,31250.0,32500.0,32494.455078125,1
1997-09-26,31250.0,31875.0,31250.0,31250.0,31244.666015625,5
1997-09-29,31250.0,32500.0,31250.0,31250.0,31244.666015625,14
1997-09-30,30000.0,32500.0,30000.0,30000.0,29994.880859375,13
1997-10-01,30625.0,30937.5,30000.0,30625.0,30619.7734375,11
1997-10-02,30625.0,31562.5,30625.0,30625.0,30619.7734375,3
1997-10-03,30625.0,31875.0,30312.5,30625.0,30619.7734375,19
1997-10-06,31250.0,31875.0,30625.0,31250.0,31244.666015625,24
1997-10-07,31250.0,31875.0,30937.5,31250.0,31244.666015625,16
1997-10-08,31875.0,31875.0,30937.5,31875.0,31869.560546875,7
1997-10-09,30937.5,31875.0,30625.0,30937.5,30932.220703125,4
1997-10-10,30937.5,31875.0,30937.5,30937.5,30932.220703125,14
1997-10-13,30937.5,31250.0,30937.5,30937.5,30932.220703125,1
1997-10-14,30937.5,31250.0,30937.5,30937.5,30932.220703125,11
1997-10-15,31250.0,31250.0,31250.0,31250.0,31244.666015625,2
1997-10-16,30937.5,31250.0,30937.5,30937.5,30932.220703125,23
1997-10-17,30937.5,31250.0,30937.5,30937.5,30932.220703125,6
1997-10-20,30937.5,31875.0,30937.5,30937.5,30932.220703125,5
1997-10-21,32187.5,32187.5,30937.5,32187.5,32182.0078125,12
1997-10-22,30937.5,30937.5,30937.5,30937.5,30932.220703125,3
1997-10-23,30937.5,30937.5,30937.5,30937.5,30932.220703125,3
1997-10-24,30937.5,30937.5,30937.5,30937.5,30932.220703125,2
1997-10-27,26250.0,30937.5,26250.0,26250.0,26245.51953125,9
1997-10-28,27500.0,27500.0,23125.0,27500.0,27495.306640625,12
1997-10-29,30937.5,31250.0,28750.0,30937.5,30932.220703125,5
1997-10-30,28750.0,30000.0,28750.0,28750.0,28745.09375,4
1997-10-31,30000.0,30000.0,28750.0,30000.0,29994.880859375,2
1997-11-03,29375.0,29375.0,28750.0,29375.0,29369.98828125,1
1997-11-04,29375.0,29375.0,28750.0,29375.0,29369.98828125,0
